address,zipCode,city,state,price,bed,bath,sqft,pricePerSf,lotArea,lotAreaType,zillowUrl,latitude,longitude,homeType,imageUrl
"1880 Gordon St #1003, Guelph, ON N1L 0P5",N1L0P5,Guelph,ON,799999.0,2.0,2.0,1174.0,681.43,,,https://zillow.com/homedetails/1880-Gordon-St-1003-Guelph-ON-N1L-0P5/2060683315_zpid/,43.49877,-80.18506,CONDO,https://photos.zillowstatic.com/fp/650edfe31a2a2d37c67a4d1b63cc216c-p_e.jpg
"7 Hill Trl, Guelph, ON N1E 7C8",N1E7C8,Guelph,ON,989900.0,3.0,4.0,,,3648.636,sqft,https://zillow.com/homedetails/7-Hill-Trl-Guelph-ON-N1E-7C8/448961573_zpid/,43.571747,-80.22169,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c868becad67f50faf0758e5ebc50407c-p_e.jpg
"40 Chillico Dr, Guelph, ON N1K 1Y8",N1K1Y8,Guelph,ON,897000.0,4.0,3.0,,,2765.65,sqft,https://zillow.com/homedetails/40-Chillico-Dr-Guelph-ON-N1K-1Y8/448795305_zpid/,43.528233,-80.303795,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/aa4a3458be3d52d8111e8322a0aac475-p_e.jpg
"2 Chartwell Cres, Guelph, ON N1G 2T7",N1G2T7,Guelph,ON,899000.0,6.0,2.0,,,6800.0,sqft,https://zillow.com/homedetails/2-Chartwell-Cres-Guelph-ON-N1G-2T7/448971133_zpid/,43.51543,-80.25298,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/10467997a5e5aadbd277ff83041c68f1-p_e.jpg
"62 Queen St, Guelph, ON N1E 4R8",N1E4R8,Guelph,ON,999999.0,4.0,2.0,,,9600.0,sqft,https://zillow.com/homedetails/62-Queen-St-Guelph-ON-N1E-4R8/2069730491_zpid/,43.55071,-80.24791,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/08c836b8c70ea9eb3a1dae4ee38ee1c2-p_e.jpg
"184 Grove St, Guelph, ON N1E 2W7",N1E2W7,Guelph,ON,999000.0,4.0,2.0,,,9452.17,sqft,https://zillow.com/homedetails/184-Grove-St-Guelph-ON-N1E-2W7/446996464_zpid/,43.55304,-80.23845,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b5a1f273a15329a7facfbd10a28522b7-p_e.jpg
"83 Oakes Cres, Guelph, ON N1E 0J5",N1E0J5,Guelph,ON,880000.0,3.0,3.0,,,2605.8228,sqft,https://zillow.com/homedetails/83-Oakes-Cres-Guelph-ON-N1E-0J5/2066635473_zpid/,43.56198,-80.22165,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e1cae9a4daba41e65a46fc2d71a13a40-p_e.jpg
"198 Law Dr #25, Guelph, ON N1E 0P6",N1E0P6,Guelph,ON,649000.0,2.0,3.0,,,,,https://zillow.com/homedetails/198-Law-Dr-25-Guelph-ON-N1E-0P6/2063214104_zpid/,43.568413,-80.21231,TOWNHOUSE,https://photos.zillowstatic.com/fp/ec34c80d7d0cb5176d61972b8035bb66-p_e.jpg
"82 White Pine Way, Guelph, ON N1G 4X7",N1G4X7,Guelph,ON,1099900.0,3.0,3.0,,,,,https://zillow.com/homedetails/82-White-Pine-Way-Guelph-ON-N1G-4X7/443042609_zpid/,43.530056,-80.21167,CONDO,https://photos.zillowstatic.com/fp/0cbfe55e1502419ff6cddb54bb0f7a10-p_e.jpg
"4 Elsegood Dr E, Guelph, ON N1L 0R5",N1L0R5,Guelph,ON,870000.0,3.0,3.0,,,2185.0,sqft,https://zillow.com/homedetails/4-Elsegood-Dr-E-Guelph-ON-N1L-0R5/448694501_zpid/,43.52384,-80.196,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/853010bcfac6c478117fd167e7033ab1-p_e.jpg
"16 Stevenson St N, Guelph, ON N1E 5A4",N1E5A4,Guelph,ON,799900.0,4.0,2.0,,,4014.36,sqft,https://zillow.com/homedetails/16-Stevenson-St-N-Guelph-ON-N1E-5A4/448641094_zpid/,43.55402,-80.23628,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4f8361e190fc62c12a811b4624ade714-p_e.jpg
"42 Hasler Cres, Guelph, ON N1L 0A2",N1L0A2,Guelph,ON,799900.0,3.0,3.0,,,2140.0,sqft,https://zillow.com/homedetails/42-Hasler-Cres-Guelph-ON-N1L-0A2/447752286_zpid/,43.520336,-80.18984,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4be892b7d6da5f3ca0e8ed3d89bf049f-p_e.jpg
"1284 Gordon St #303, Guelph, ON N1L 0M8",N1L0M8,Guelph,ON,479000.0,2.0,1.0,,,,,https://zillow.com/homedetails/1284-Gordon-St-303-Guelph-ON-N1L-0M8/2061788527_zpid/,43.516354,-80.201195,APARTMENT,https://photos.zillowstatic.com/fp/4dae06dcb02bc00460d4adb229328af5-p_e.jpg
"23 Harrington Rd, Guelph, ON N1E 0S1",N1E0S1,Guelph,ON,1429900.0,4.0,3.0,2980.0,479.83,1733.0,sqft,https://zillow.com/homedetails/23-Harrington-Rd-Guelph-ON-N1E-0S1/448349472_zpid/,43.564434,-80.21653,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/fc6707d15b61e1b09fe3a20e868784da-p_e.jpg
"700 Paisley Rd #7, Guelph, ON N1K 1A3",N1K1A3,Guelph,ON,565000.0,4.0,2.0,,,,,https://zillow.com/homedetails/700-Paisley-Rd-7-Guelph-ON-N1K-1A3/449348148_zpid/,43.53062,-80.27413,TOWNHOUSE,https://photos.zillowstatic.com/fp/0fa4d3ede049e0e271da2ac17ef215e8-p_e.jpg
"19 Burton Rd, Guelph, ON N1H 8A6",N1H8A6,Guelph,ON,939900.0,5.0,2.0,,,5408.67,sqft,https://zillow.com/homedetails/19-Burton-Rd-Guelph-ON-N1H-8A6/448123661_zpid/,43.532173,-80.29518,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4b33e3e2a41c9445406cda0dac9c3c6d-p_e.jpg
"1880 Gordon St #1302, Guelph, ON N1L 0P5",N1L0P5,Guelph,ON,1295000.0,3.0,2.0,,,,,https://zillow.com/homedetails/1880-Gordon-St-1302-Guelph-ON-N1L-0P5/444453720_zpid/,43.498867,-80.18424,APARTMENT,https://photos.zillowstatic.com/fp/67244ae257f9ca723a4e4888d665e676-p_e.jpg
"38 Hickory St, Guelph, ON N1G 2X3",N1G2X3,Guelph,ON,999999.0,3.0,2.0,,,10010.0,sqft,https://zillow.com/homedetails/38-Hickory-St-Guelph-ON-N1G-2X3/449583969_zpid/,43.521885,-80.22239,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0458b3efab2eccd7294e612b6e5e9ee6-p_e.jpg
"626 Woodlawn Rd E #B, Guelph, ON N1E 0K4",N1E0K4,Guelph,ON,549900.0,2.0,2.0,,,,,https://zillow.com/homedetails/626-Woodlawn-Rd-E-B-Guelph-ON-N1E-0K4/445751037_zpid/,43.581654,-80.25471,TOWNHOUSE,https://photos.zillowstatic.com/fp/5ffcdcd97ec8ee1ef7f8b5e27e015d71-p_e.jpg
"162 Dawn Ave, Guelph, ON N1G 4X2",N1G4X2,Guelph,ON,2499900.0,4.0,4.0,,,7397.76,sqft,https://zillow.com/homedetails/162-Dawn-Ave-Guelph-ON-N1G-4X2/402616126_zpid/,43.507652,-80.20005,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/251c8a7489d4619a86e5b5369e5ebe80-p_e.jpg
"19 Sinclair St, Guelph, ON N1L 1S1",N1L1S1,Guelph,ON,974900.0,3.0,3.0,,,3267.5886,sqft,https://zillow.com/homedetails/19-Sinclair-St-Guelph-ON-N1L-1S1/2054861978_zpid/,43.505836,-80.185455,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/28151c5fbcaf1d6d8534e086b0af6761-p_e.jpg
"107 Bagot St #105, Guelph, ON N1H 8H5",N1H8H5,Guelph,ON,399900.0,1.0,1.0,,,,,https://zillow.com/homedetails/107-Bagot-St-105-Guelph-ON-N1H-8H5/2064653646_zpid/,43.54341,-80.268524,APARTMENT,https://photos.zillowstatic.com/fp/98255106ea69951070c302142f162812-p_e.jpg
"1429 Gordon St, Guelph, ON N1L 0B8",N1L0B8,Guelph,ON,709000.0,4.0,3.0,,,,,https://zillow.com/homedetails/1429-Gordon-St-Guelph-ON-N1L-0B8/2064714119_zpid/,43.511463,-80.19717,TOWNHOUSE,https://photos.zillowstatic.com/fp/210a0bcd1e474656acdbb1ddee6872a6-p_e.jpg
"25 Manor Park Cres #7, Guelph, ON N1G 1A2",N1G1A2,Guelph,ON,1349900.0,3.0,4.0,,,,,https://zillow.com/homedetails/25-Manor-Park-Cres-7-Guelph-ON-N1G-1A2/348611475_zpid/,43.531433,-80.2537,CONDO,https://photos.zillowstatic.com/fp/772b05589456ed6f112eb51924b52d5d-p_e.jpg
"19 Gosling Gdns, Guelph, ON N1G 5H5",N1G5H5,Guelph,ON,940000.0,7.0,4.0,,,3184.6732,sqft,https://zillow.com/homedetails/19-Gosling-Gdns-Guelph-ON-N1G-5H5/2069304987_zpid/,43.50278,-80.19553,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5e8ab2f266620f4a4d5ba06082c569d9-p_e.jpg
"44 Dominion Dr, Guelph, ON N1L 0B4",N1L0B4,Guelph,ON,1209888.0,4.0,3.0,,,5091.0154,sqft,https://zillow.com/homedetails/44-Dominion-Dr-Guelph-ON-N1L-0B4/2064201967_zpid/,43.512238,-80.18155,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e136f2fb22b840d3f2ff8f930e1fdf27-p_e.jpg
"26 Brazolot Dr, Guelph, ON N1G 4K8",N1G4K8,Guelph,ON,1085000.0,3.0,2.0,1053.0,1030.39,,,https://zillow.com/homedetails/26-Brazolot-Dr-Guelph-ON-N1G-4K8/448995069_zpid/,43.516926,-80.225716,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/8aa60ac38c67479d6e5403dc7d77f9ee-p_e.jpg
"486 College Ave W, Guelph, ON N1G 1T5",N1G1T5,Guelph,ON,1499000.0,6.0,3.0,,,0.3563255280073462,acres,https://zillow.com/homedetails/486-College-Ave-W-Guelph-ON-N1G-1T5/2064703675_zpid/,43.516415,-80.25334,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a198248b04327ade9e74412ad29fe5bb-p_e.jpg
"9 McCann St, Guelph, ON N1G 0A8",N1G0A8,Guelph,ON,949999.0,3.0,4.0,1522.0,624.18,,,https://zillow.com/homedetails/9-McCann-St-Guelph-ON-N1G-0A8/2072661184_zpid/,43.529556,-80.20081,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a63dec1019a6ad476033cce6ea3b6d45-p_e.jpg
"164 Dawn Ave, Guelph, ON N1G 4X2",N1G4X2,Guelph,ON,749900.0,4.0,4.0,,,7397.76,sqft,https://zillow.com/homedetails/164-Dawn-Ave-Guelph-ON-N1G-4X2/440579461_zpid/,43.506317,-80.19693,LOT,https://photos.zillowstatic.com/fp/e6676cf801fc71136a998ebd43b77165-p_e.jpg
"74 Hall Ave, Guelph, ON N1L 0B2",N1L0B2,Guelph,ON,1399000.0,6.0,4.0,,,4024.8858,sqft,https://zillow.com/homedetails/74-Hall-Ave-Guelph-ON-N1L-0B2/443111655_zpid/,43.511223,-80.18003,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/da7eaf637ad3c9e051e44e363b5d1aed-p_e.jpg
"64 Norton Dr, Guelph, ON N1E 7K8",N1E7K8,Guelph,ON,1199900.0,3.0,4.0,2150.0,558.09,6036.0984,sqft,https://zillow.com/homedetails/64-Norton-Dr-Guelph-ON-N1E-7K8/2067105208_zpid/,43.576523,-80.215935,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a007689f3577e3787ecefbae4a4f377d-p_e.jpg
"6 Westra Dr, Guelph, ON N1K 1Z7",N1K1Z7,Guelph,ON,1399900.0,5.0,4.0,,,7545.49,sqft,https://zillow.com/homedetails/6-Westra-Dr-Guelph-ON-N1K-1Z7/441626455_zpid/,43.52366,-80.30124,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/cfe7caa3cbcdf03f61e76493749c9c6f-p_e.jpg
"312 Colonial Dr, Guelph, ON N1L 0C8",N1L0C8,Guelph,ON,1249888.0,5.0,4.0,,,,,https://zillow.com/homedetails/312-Colonial-Dr-Guelph-ON-N1L-0C8/380440209_zpid/,43.51551,-80.17693,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/67bc6506d67bf9f0a716a08c0eff3950-p_e.jpg
"254 Gosling Gdns #21, Guelph, ON N1L 1G7",N1L1G7,Guelph,ON,1299900.0,3.0,4.0,,,,,https://zillow.com/homedetails/254-Gosling-Gdns-21-Guelph-ON-N1L-1G7/2065661978_zpid/,43.497566,-80.1881,TOWNHOUSE,https://photos.zillowstatic.com/fp/afbb8ea0d9187b948c5c747a1b7df313-p_e.jpg
"10 Lynwood Ave, Guelph, ON N1G 1P8",N1G1P8,Guelph,ON,679000.0,,,,,469.0,sqft,https://zillow.com/homedetails/10-Lynwood-Ave-Guelph-ON-N1G-1P8/449319035_zpid/,43.52599,-80.24308,LOT,https://photos.zillowstatic.com/fp/f202ffc9dc7732ed1e0df4ab32f7e1ce-p_e.jpg
"41 Arbordale Walk, Guelph, ON N1G 4X7",N1G4X7,Guelph,ON,1049900.0,2.0,3.0,,,,,https://zillow.com/homedetails/41-Arbordale-Walk-Guelph-ON-N1G-4X7/446113504_zpid/,43.529255,-80.21622,CONDO,https://photos.zillowstatic.com/fp/fb48e83f1fe029475278c01cf47dc880-p_e.jpg
"25 Kay Cres #303, Guelph, ON N1L 0P2",N1L0P2,Guelph,ON,519900.0,2.0,2.0,876.0,593.49,,,https://zillow.com/homedetails/25-Kay-Cres-303-Guelph-ON-N1L-0P2/2071842756_zpid/,43.5039,-80.18285,CONDO,https://photos.zillowstatic.com/fp/9317657d7a370a1cbb180b756f718447-p_e.jpg
"92 Chillico Dr, Guelph, ON N1K 1Y6",N1K1Y6,Guelph,ON,1249900.0,4.0,4.0,2318.0,539.21,,,https://zillow.com/homedetails/92-Chillico-Dr-Guelph-ON-N1K-1Y6/448210090_zpid/,43.528576,-80.30676,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e309eb42ce6119259be100621dfafcb6-p_e.jpg
"88 Glenburnie Dr, Guelph, ON N1E 4C6",N1E4C6,Guelph,ON,739900.0,4.0,2.0,,,7168.76,sqft,https://zillow.com/homedetails/88-Glenburnie-Dr-Guelph-ON-N1E-4C6/447300535_zpid/,43.56989,-80.24617,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d23660b7cefbbe3957f25f2ec386266e-p_e.jpg
"143 Janefield Ave #9, Guelph, ON N1G 2L4",N1G2L4,Guelph,ON,799999.0,5.0,3.0,,,,,https://zillow.com/homedetails/143-Janefield-Ave-9-Guelph-ON-N1G-2L4/447696312_zpid/,43.517376,-80.2464,TOWNHOUSE,https://photos.zillowstatic.com/fp/d3884b8abc1a8736540e644be9835f01-p_e.jpg
"84 Porter Ct, Guelph, ON N1L 1L8",N1L1L8,Guelph,ON,1050000.0,4.0,3.0,,,5584.24,sqft,https://zillow.com/homedetails/84-Porter-Ct-Guelph-ON-N1L-1L8/2074328903_zpid/,43.507275,-80.1909,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5b7fbd9e1d76f6a0bf9c0b389254c441-p_e.jpg
"22 Hutchison Rd, Guelph, ON N1L 0R5",N1L0R5,Guelph,ON,1169900.0,4.0,3.0,2187.0,534.93,2940.0,sqft,https://zillow.com/homedetails/22-Hutchison-Rd-Guelph-ON-N1L-0R5/447768331_zpid/,43.523888,-80.19648,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/913c8e21aa50d22859e6a2f333b69136-p_e.jpg
"344 Maltby Rd E, Puslinch, ON N0B 2J0",N0B2J0,Guelph,ON,5988888.0,4.0,3.0,2070.0,2893.18,,,https://zillow.com/homedetails/344-Maltby-Rd-E-Puslinch-ON-N0B-2J0/448741885_zpid/,43.49759,-80.16115,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/82885b32b735d966cbddb2cd0858ffe4-p_e.jpg
"1291 Gordon St #608, Guelph, ON N1L 0M5",N1L0M5,Guelph,ON,565000.0,3.0,3.0,,,,,https://zillow.com/homedetails/1291-Gordon-St-608-Guelph-ON-N1L-0M5/2064656679_zpid/,43.513927,-80.20077,APARTMENT,https://photos.zillowstatic.com/fp/b3d5b5c9680e2f5243291ea7a13e44ce-p_e.jpg
"142 York Rd #15, Guelph, ON N1E 3E9",N1E3E9,Guelph,ON,619900.0,4.0,2.0,1140.0,543.77,,,https://zillow.com/homedetails/142-York-Rd-15-Guelph-ON-N1E-3E9/2069970029_zpid/,43.543396,-80.23582,TOWNHOUSE,https://photos.zillowstatic.com/fp/182c383ecbae3557931e3bffa6520133-p_e.jpg
"308 Watson Pkwy N #118, Guelph, ON N1E 0G7",N1E0G7,Guelph,ON,394900.0,1.0,1.0,510.0,774.31,,,https://zillow.com/homedetails/308-Watson-Pkwy-N-118-Guelph-ON-N1E-0G7/343565083_zpid/,43.573345,-80.21765,CONDO,https://photos.zillowstatic.com/fp/a7281d6a90cd94cc94dd2abbe38581ff-p_e.jpg
"9 Hutchison Rd, Guelph, ON N1L 0R5",N1L0R5,Guelph,ON,1444900.0,4.0,3.0,2695.0,536.14,2940.0,sqft,https://zillow.com/homedetails/9-Hutchison-Rd-Guelph-ON-N1L-0R5/445999156_zpid/,43.523388,-80.196976,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/6d339255ebea8317eb25179e913c7da5-p_e.jpg
"180 Marksam Rd #49, Guelph, ON N1H 8G4",N1H8G4,Guelph,ON,534900.0,3.0,3.0,1145.0,467.16,,,https://zillow.com/homedetails/180-Marksam-Rd-49-Guelph-ON-N1H-8G4/2063142254_zpid/,43.53765,-80.291855,TOWNHOUSE,https://photos.zillowstatic.com/fp/a0c3d0fb9e95f55ba112044f17b0f201-p_e.jpg
"210 Carrington Dr, Guelph, ON N1G 0G9",N1G0G9,Guelph,ON,1869525.0,4.0,3.0,,,4725.0,sqft,https://zillow.com/homedetails/210-Carrington-Dr-Guelph-ON-N1G-0G9/448641786_zpid/,43.51559,-80.21104,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/6bf3a1067dd9ec514c627287288da43c-p_e.jpg
"LOT 24 Grange Rd, Guelph, ON N1E 6L4",N1E6L4,Guelph,ON,1124900.0,3.0,2.0,,,3060.834,sqft,https://zillow.com/homedetails/LOT-24-Grange-Rd-Guelph-ON-N1E-6L4/443165061_zpid/,43.558548,-80.232574,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b1c892e10d72a8713c32e94f08df39f1-p_e.jpg
"102 Emma St, Guelph, ON N1E 1T8",N1E1T8,Guelph,ON,1295000.0,,,,,0.4497474747474747,acres,https://zillow.com/homedetails/102-Emma-St-Guelph-ON-N1E-1T8/2052862223_zpid/,43.561676,-80.25819,LOT,https://photos.zillowstatic.com/fp/9d5eccfecdba19a057a8eeb83960abe1-p_e.jpg
"265 Edinburgh Rd N, Guelph, ON N1H 1E2",N1H1E2,Guelph,ON,15580000.0,,,,,,,https://zillow.com/homedetails/265-Edinburgh-Rd-N-Guelph-ON-N1H-1E2/446874007_zpid/,43.545753,-80.26853,LOT,https://photos.zillowstatic.com/fp/834a5bfdfc7747ba62728bd02b18932e-p_e.jpg
"53 Paul Ave, Guelph, ON N1E 1S3",N1E1S3,Guelph,ON,1299900.0,,,,,0.4066571005509641,acres,https://zillow.com/homedetails/53-Paul-Ave-Guelph-ON-N1E-1S3/2053022780_zpid/,43.562164,-80.258064,LOT,https://photos.zillowstatic.com/fp/a34f0d4658b637fd74dad4b7f538a01a-p_e.jpg
"755 Stone Rd E, Guelph, ON N1L 1B8",N1L1B8,Guelph,ON,1099000.0,,,,,10592.0,sqft,https://zillow.com/homedetails/755-Stone-Rd-E-Guelph-ON-N1L-1B8/2060894465_zpid/,43.548126,-80.19304,LOT,https://photos.zillowstatic.com/fp/0f2af13caf172af5fa867a4408a0d7bc-p_e.jpg
"701 Eramosa Rd, Guelph, ON N1E 5Z1",N1E5Z1,Guelph,ON,3750000.0,,,,,3.801,acres,https://zillow.com/homedetails/701-Eramosa-Rd-Guelph-ON-N1E-5Z1/402623947_zpid/,43.57603,-80.24659,LOT,https://photos.zillowstatic.com/fp/22d5a49790283dc462b254e2789117c7-p_e.jpg
"739 Stone Rd E, Guelph, ON N1L 1B8",N1L1B8,Guelph,ON,0.0,,,,,12.69,acres,https://zillow.com/homedetails/739-Stone-Rd-E-Guelph-ON-N1L-1B8/2060984215_zpid/,43.547462,-80.19414,LOT,https://photos.zillowstatic.com/fp/40fe141cf9b51a43b86203ee5391ff85-p_e.jpg
"1029 Edgeleigh Ave, Mississauga, ON L5E 2E9",L5E2E9,Mississauga,ON,899000.0,3.0,2.0,,,4573.2,sqft,https://zillow.com/homedetails/1029-Edgeleigh-Ave-Mississauga-ON-L5E-2E9/449700270_zpid/,43.577168,-79.56006,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/061ff60db55e727b0ce605d42e71597f-p_e.jpg
"1106 Haig Blvd, Mississauga, ON L5E 2M5",L5E2M5,Mississauga,ON,948000.0,4.0,3.0,,,2625.0,sqft,https://zillow.com/homedetails/1106-Haig-Blvd-Mississauga-ON-L5E-2M5/449629603_zpid/,43.581783,-79.55877,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/267d72b0ca1a1febebb0a4f10a728e54-p_e.jpg
"6238 Kindree Cir, Mississauga, ON L5N 3C2",L5N3C2,Mississauga,ON,1029000.0,4.0,3.0,,,4360.2,sqft,https://zillow.com/homedetails/6238-Kindree-Cir-Mississauga-ON-L5N-3C2/449847592_zpid/,43.569183,-79.75527,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/43f6e971f06a3dcc01da3aaaa34039cb-p_e.jpg
"3173 Eclipse Ave, Mississauga, ON L5M 7X3",L5M7X3,Mississauga,ON,998000.0,4.0,4.0,,,2434.462,sqft,https://zillow.com/homedetails/3173-Eclipse-Ave-Mississauga-ON-L5M-7X3/2071879705_zpid/,43.54502,-79.72406,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d47c52c004ae0c1c4636117d271e8d03-p_e.jpg
"4538 Credit Pointe Dr, Mississauga, ON L5M 3L9",L5M3L9,Mississauga,ON,2399880.0,5.0,4.0,,,0.303600781,acres,https://zillow.com/homedetails/4538-Credit-Pointe-Dr-Mississauga-ON-L5M-3L9/449694181_zpid/,43.57006,-79.68878,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f11777effef5c034345d6d14119da6ab-p_e.jpg
"3316 Greenbelt Cres, Mississauga, ON L5N 5X1",L5N5X1,Mississauga,ON,1150000.0,3.0,4.0,,,3743.26,sqft,https://zillow.com/homedetails/3316-Greenbelt-Cres-Mississauga-ON-L5N-5X1/449848589_zpid/,43.564613,-79.75537,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/aca7910974bb58b09243dcb817ee640e-p_e.jpg
"7521 Doverwood Dr, Mississauga, ON L5N 7P3",L5N7P3,Mississauga,ON,1149900.0,3.0,3.0,,,5616.0,sqft,https://zillow.com/homedetails/7521-Doverwood-Dr-Mississauga-ON-L5N-7P3/449752276_zpid/,43.593025,-79.78496,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3b84ced1f095b21512a3ad27d011b905-p_e.jpg
"3927 Coachman Cir, Mississauga, ON L5M 6R1",L5M6R1,Mississauga,ON,799000.0,3.0,4.0,,,2067.2531,sqft,https://zillow.com/homedetails/3927-Coachman-Cir-Mississauga-ON-L5M-6R1/2055279897_zpid/,43.554726,-79.75792,TOWNHOUSE,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=43.554725646972656,-79.75791931152344&key=AIzaSyBWYJWCA8FNMQvSe_k3LKfDGJaEgdKwsco&signature=AmaSxOLKdGm2m5-1WbicCTiczuk="
"2454 Willowburne Dr, Mississauga, ON L5M 5G1",L5M5G1,Mississauga,ON,1399900.0,5.0,4.0,,,3920.2432,sqft,https://zillow.com/homedetails/2454-Willowburne-Dr-Mississauga-ON-L5M-5G1/449770216_zpid/,43.56635,-79.71943,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f4970527b136cc94a7094f45cb412190-p_e.jpg
"2055 Fontwell Cres, Mississauga, ON L5J 2G6",L5J2G6,Mississauga,ON,959000.0,3.0,2.0,1004.0,955.18,3283.296,sqft,https://zillow.com/homedetails/2055-Fontwell-Cres-Mississauga-ON-L5J-2G6/449844890_zpid/,43.519485,-79.646454,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a131427dd16c1b84c956c28c32dc41da-p_e.jpg
"833 Scollard Ct #107, Mississauga, ON L5V 2B4",L5V2B4,Mississauga,ON,949000.0,3.0,4.0,,,,,https://zillow.com/homedetails/833-Scollard-Ct-107-Mississauga-ON-L5V-2B4/2069127170_zpid/,43.592514,-79.67292,TOWNHOUSE,https://photos.zillowstatic.com/fp/f9473f927622c11834603a273837753e-p_e.jpg
"5735 Keldrew Ave, Mississauga, ON L5M 7B9",L5M7B9,Mississauga,ON,1099900.0,3.0,4.0,,,2435.8915,sqft,https://zillow.com/homedetails/5735-Keldrew-Ave-Mississauga-ON-L5M-7B9/2080981776_zpid/,43.549942,-79.75101,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a7c1fcfa62f666501edbc4135a71aeea-p_e.jpg
"7430 Copenhagen Rd #66, Mississauga, ON L5N 2C4",L5N2C4,Mississauga,ON,599000.0,3.0,2.0,,,,,https://zillow.com/homedetails/7430-Copenhagen-Rd-66-Mississauga-ON-L5N-2C4/449844261_zpid/,43.591915,-79.76848,TOWNHOUSE,https://photos.zillowstatic.com/fp/8c95abefa8ab8be339ad8b6a8acbb3ff-p_e.jpg
"1722 Princelea Pl, Mississauga, ON L5M 3R4",L5M3R4,Mississauga,ON,1195000.0,4.0,3.0,,,4972.13,sqft,https://zillow.com/homedetails/1722-Princelea-Pl-Mississauga-ON-L5M-3R4/2085244176_zpid/,43.577045,-79.68934,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/27188a7227b7b3d658c604709d019bee-p_e.jpg
"3278 Marlene Ct, Mississauga, ON L4X 2N5",L4X2N5,Mississauga,ON,1048800.0,5.0,3.0,,,2768.4735,sqft,https://zillow.com/homedetails/3278-Marlene-Ct-Mississauga-ON-L4X-2N5/449847248_zpid/,43.620087,-79.5861,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7ab985fdd4add6142f98ac45a4ed86d3-p_e.jpg
"1548 Sherway Dr, Mississauga, ON L4X 1C4",L4X1C4,Mississauga,ON,1249000.0,3.0,2.0,,,6070.5,sqft,https://zillow.com/homedetails/1548-Sherway-Dr-Mississauga-ON-L4X-1C4/449845063_zpid/,43.60338,-79.56722,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f87341619b94cbdbfb61bc7d4d7d1b4b-p_e.jpg
"1010 Walden Cir #2, Mississauga, ON L5J 4J9",L5J4J9,Mississauga,ON,925000.0,2.0,3.0,,,,,https://zillow.com/homedetails/1010-Walden-Cir-2-Mississauga-ON-L5J-4J9/449845056_zpid/,43.513596,-79.62802,TOWNHOUSE,https://photos.zillowstatic.com/fp/594783981739bdd15c7b44635e19e655-p_e.jpg
"5725 Tosca Dr #5, Mississauga, ON L5M 0M1",L5M0M1,Mississauga,ON,949000.0,3.0,4.0,,,,,https://zillow.com/homedetails/5725-Tosca-Dr-5-Mississauga-ON-L5M-0M1/449847056_zpid/,43.560135,-79.73899,TOWNHOUSE,https://photos.zillowstatic.com/fp/9d59dd1c22b92ff2a72100589cb590ae-p_e.jpg
